Rk,Name,Date,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G,GS,SV,IP,H,HR,BB,SO,Name-additional
299,John Vander Wal,1998-11-13,San Diego Padres,SDP,33,0.4,8,717,1072,134,266,31,156,15,135,.248,.331,.405,.736,,,,,,,,,,,,,vandejo02
300,Larry Luebbers,1998-11-12,St. Louis Cardinals,STL,29,,1,14,24,1,6,0,0,0,0,.250,.280,.292,.572,2,5,4.54,1.448,14,14,0,77.1,74,7,38,38,luebbla01
301,DaRond Stovall,1998-11-12,Florida Marlins,MON,26,-0.3,1,62,78,11,16,2,6,1,6,.205,.262,.333,.595,,,,,,,,,,,,,stovada01
302,David Cone,1998-11-11,New York Yankees,NYY,36,13.4,13,185,401,27,61,0,21,0,16,.152,.190,.172,.362,168,93,3.17,1.200,359,330,1,2396.2,1980,191,895,2243,coneda01
303,Rich Sauveur,1998-11-11,Pittsburgh Pirates,PIT,35,-0.2,5,13,3,0,1,0,0,0,0,.333,.333,.333,.667,0,1,6.56,1.907,24,3,0,35.2,45,7,23,21,sauveri01
304,Scott Brosius,1998-11-10,New York Yankees,NYY,32,10.5,8,758,2518,366,653,95,347,45,230,.259,.327,.428,.754,,,,,,,,,,,,,brosisc01
305,Brian Bohanon,1998-11-09,Colorado Rockies,LAD,30,3.6,9,58,76,1,18,0,9,0,2,.237,.253,.289,.543,25,30,4.72,1.483,217,79,2,644.2,685,68,271,406,bohanbr01
306,Darryl Hamilton,1998-11-09,Colorado Rockies,COL,34,5.8,10,1087,3841,590,1118,40,398,152,403,.291,.358,.384,.742,,,,,,,,,,,,,hamilda02
307,Lenny Harris,1998-11-09,Colorado Rockies,NYM,34,-0.2,11,1199,2872,351,779,26,259,108,205,.271,.321,.349,.670,0,0,0.00,0.000,1,0,0,1.0,0,0,0,1,harrile01
308,Devon White,1998-11-09,Los Angeles Dodgers,ARI,36,8.3,14,1634,6322,987,1657,176,718,306,465,.262,.317,.418,.735,,,,,,,,,,,,,whitede03
309,Joel Bennett,1998-11-05,Philadelphia Phillies,PHI,29,0.0,1,0,0,0,0,0,0,0,0,,,,,0,0,4.50,2.500,2,0,0,2.0,2,0,3,0,bennejo02
310,Steve Falteisek,1998-11-05,Milwaukee Brewers,MON,27,0.0,1,5,2,0,0,0,0,0,0,.000,.000,.000,.000,0,0,3.38,1.375,5,0,0,8.0,8,0,3,2,faltest01
311,Lou Frazier,1998-11-05,Philadelphia Phillies,CHW,34,0.4,5,309,548,82,138,1,46,58,59,.252,.330,.297,.628,,,,,,,,,,,,,frazilo01
312,Darren Lewis,1998-11-05,Boston Red Sox,BOS,31,3.4,9,982,3098,475,778,22,266,215,321,.251,.327,.323,.650,,,,,,,,,,,,,lewisda01
313,Torey Lovullo,1998-11-05,Philadelphia Phillies,CLE,33,-0.8,7,286,699,77,157,13,55,9,77,.225,.302,.333,.636,,,,,,,,,,,,,lovulto01
314,Steve Montgomery,1998-11-05,Philadelphia Phillies,BAL,28,-0.6,2,0,0,0,0,0,0,0,0,,,,,1,1,9.45,2.450,12,0,0,20.0,28,7,21,9,montgst01
315,Terry Mulholland,1998-11-05,Chicago Cubs,CHC,36,5.2,12,334,522,21,55,2,16,1,11,.105,.125,.140,.265,93,107,4.20,1.306,373,263,3,1819.2,1907,180,469,963,mulhote01
316,Rico Rossy,1998-10-30,Kansas City Royals,SEA,35,0.4,4,147,317,43,67,4,28,0,35,.211,.293,.312,.605,,,,,,,,,,,,,rossyri01
317,Roberto Ramirez,1998-10-29,Colorado Rockies,SDP,27,-0.5,1,19,0,0,0,0,0,0,0,,,,,1,0,6.14,1.636,21,0,0,14.2,12,4,12,17,ramirro01
318,Craig Grebeck,1998-10-27,Toronto Blue Jays,TOR,34,0.9,9,629,1593,182,404,16,152,4,186,.254,.335,.350,.685,,,,,,,,,,,,,grebecr01
